date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:16:06	280726/280726	---M--	200	added ('OK')	binary/octet-stream	etag:%22f6e8ddd342e925f19fbd7b9677f94955%22	https://cdn.pixabay.com/photo/2015/02/07/13/07/cards-627167_1280.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/cdn.pixabay.com/photo/2015/02/07/13/07/cards-627167_1280.jpg	(from https://www.luckywinnerspower.com/)
06:16:09	118523/118523	---M--	200	added ('OK')	image/jpeg	etag:%22f78271178345af47e9f1b93d8c2fff92%22	https://firebasestorage.googleapis.com/v0/b/chat-8637f.appspot.com/o/Untitled-1.jpg?alt=media&token=55a07296-5995-4f20-91c7-2e10248cbeef	C:/My%20Web%20Sites/Lucky2/Lucky2/firebasestorage.googleapis.com/v0/b/chat-8637f.appspot.com/o/Untitled-10fdf.jpg	(from https://www.luckywinnerspower.com/)
06:16:34	21840/21840	---M--	200	added ('OK')	image/png	etag:%220bd2683b3ae18c4bc6d11aa1b9f54c6b%22	https://firebasestorage.googleapis.com/v0/b/chat-8637f.appspot.com/o/bonus%20(1).png?alt=media&token=deeae7e0-7d0f-41ad-8d48-9765429237d4	C:/My%20Web%20Sites/Lucky2/Lucky2/firebasestorage.googleapis.com/v0/b/chat-8637f.appspot.com/o/bonus%20(1)1db9.png	(from https://www.luckywinnerspower.com/)
06:16:42	124316/124316	---M--	200	added ('OK')	image/png	etag:%221e59c-5f0fa7bb88c94%22	https://www.luckywinnerspower.com/mess.PNG	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/mess.png	(from https://www.luckywinnerspower.com/)
06:16:43	102190/102190	---M--	200	added ('OK')	image/png	etag:de78eed778b88d6e1472095a4069eb77	https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Telegram_logo.svg/2048px-Telegram_logo.svg.png	C:/My%20Web%20Sites/Lucky2/Lucky2/upload.wikimedia.org/wikipedia/commons/thumb/8/82/Telegram_logo.svg/2048px-Telegram_logo.svg.png	(from https://www.luckywinnerspower.com/)
06:16:44	19616/19616	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:16:38%20GMT	https://telegram.org/	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index.html	(from https://www.luckywinnerspower.com/)
06:16:45	4159/4159	---M--	200	added ('OK')	image/png	etag:%22103f-5c7aec3658300%22	https://www.luckywinnerspower.com/chat//addchat/img/addchat-logo-white.png	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/img/addchat-logo-white.png	(from https://www.luckywinnerspower.com/)
06:16:46	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/Lucky2/Lucky2/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://www.luckywinnerspower.com/)
06:16:50	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5c7aec3a28c00%22	https://www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.eot	(from https://www.luckywinnerspower.com/chat/addchat/css/tezchat.css)
06:16:51	2151972/2151972	---M--	200	added ('OK')	application/javascript	etag:%2220d624-5c90db1d0553c%22	https://www.luckywinnerspower.com/chat/addchat/js/tezchat.js	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/js/tezchat.js	(from https://www.luckywinnerspower.com/)
06:16:52	75728/75728	---M--	200	added ('OK')	text/html	etag:%22127d0-5c7aec3a28c00%22	https://www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.html	(from https://www.luckywinnerspower.com/chat/addchat/css/tezchat.css)
06:16:52	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5c7aec3a28c00%22	https://www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900d41d.eot	(from https://www.luckywinnerspower.com/chat/addchat/css/tezchat.css)
06:17:00	98384/98384	---M--	200	added ('OK')	application/font-woff	etag:%2218050-5c7aec3a28c00%22	https://www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.woff	(from https://www.luckywinnerspower.com/chat/addchat/css/tezchat.css)
06:17:04	192472/192472	---M--	200	added ('OK')	application/font-sfnt	etag:%222efd8-5c7aec3a28c00%22	https://www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.ttf	(from https://www.luckywinnerspower.com/chat/addchat/css/tezchat.css)
06:17:05	3692/3692	---M--	200	added ('OK')	image/webp	etag:%22e6c-5c73ab8157d80%22	https://www.luckywinnerspower.com/cash.webp	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/cash.webp	(from https://www.luckywinnerspower.com/cashapp)
06:17:08	842605/842605	---M--	200	added ('OK')	image/svg+xml	etag:%22cdb6d-5c7aec3a28c00%22	https://www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/chat/addchat/webfonts/fa-solid-900.svg	(from https://www.luckywinnerspower.com/chat/addchat/css/tezchat.css)
06:17:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:17:04%20GMT	https://m.me/biggordreams	C:/My%20Web%20Sites/Lucky2/Lucky2/m.me/biggordreams.1e.delayed	(from https://www.luckywinnerspower.com/cashapp)
06:17:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:17:04%20GMT	https://m.me/yessammie	C:/My%20Web%20Sites/Lucky2/Lucky2/m.me/yessammie.1d.delayed	(from https://www.luckywinnerspower.com/cashapp)
06:17:09	17606/17606	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:17:05%20GMT	https://cash.app/$ssmjs	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/$ssmjs.html	(from https://www.luckywinnerspower.com/cashapp)
06:17:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:17:05%20GMT	https://www.messenger.com/t/100004287675644/	C:/My%20Web%20Sites/Lucky2/Lucky2/www.messenger.com/t/100004287675644/index.html	(from https://www.luckywinnerspower.com/cashapp)
06:17:25	17606/17606	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:17:05%20GMT	https://cash.app/$advsi	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/$advsi.html	(from https://www.luckywinnerspower.com/cashapp)
06:17:32	11451/11451	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2009:57:26%20GMT	https://www.ultrapanda.mobi/	C:/My%20Web%20Sites/Lucky2/Lucky2/www.ultrapanda.mobi/index.html	(from https://www.luckywinnerspower.com/link2play)
06:17:32	1778/1778	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2006:23:17%20GMT	https://www.vblink777.club/	C:/My%20Web%20Sites/Lucky2/Lucky2/www.vblink777.club/index.html	(from https://www.luckywinnerspower.com/link2play)
06:17:38	11393/11393	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2002:23:04%20GMT	https://www.egame99.club/	C:/My%20Web%20Sites/Lucky2/Lucky2/www.egame99.club/index.html	(from https://www.luckywinnerspower.com/link2play)
06:17:42	16662/16662	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2013:01:22%20GMT	https://bet777.eu/	C:/My%20Web%20Sites/Lucky2/Lucky2/bet777.eu/index.html	(from https://www.luckywinnerspower.com/link2play)
06:17:44	4736/4736	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:17:31%20GMT	https://vegas-x.org/	C:/My%20Web%20Sites/Lucky2/Lucky2/vegas-x.org/index.html	(from https://www.luckywinnerspower.com/link2play)
06:17:53	5558/5558	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:17:47%20GMT	https://dl.juwa777.com/	C:/My%20Web%20Sites/Lucky2/Lucky2/dl.juwa777.com/index.html	(from https://www.luckywinnerspower.com/link2play)
06:18:20	4310/4310	---M-Z	200	added ('OK')	text/html	etag:%220f0bbd97159da1:0%22	https://rm777.net/	C:/My%20Web%20Sites/Lucky2/Lucky2/rm777.net/index.html	(from https://www.luckywinnerspower.com/link2play)
06:18:21	6079/6079	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:17:50%20GMT	https://download.gamevault999.com/	C:/My%20Web%20Sites/Lucky2/Lucky2/download.gamevault999.com/index.html	(from https://www.luckywinnerspower.com/link2play)
06:18:21	5009/5009	---M-Z	200	added ('OK')	text/html	etag:%22806debe24b62da1:0%22	https://milkywayapp.xyz/	C:/My%20Web%20Sites/Lucky2/Lucky2/milkywayapp.xyz/index.html	(from https://www.luckywinnerspower.com/link2play)
06:18:22	87533/87533	---M--	200	added ('OK')	text/javascript	date:Tue,%2012%20Sep%202023%2002:38:22%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js	C:/My%20Web%20Sites/Lucky2/Lucky2/ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js	(from https://www.luckywinnerspower.com/home/setting)
06:18:22	50/50	---MCZ	200	added ('OK')	text/plain	date:Mon,%2019%20Feb%202024%2011:18:17%20GMT	https://www.messenger.com/robots.txt		(from https://www.luckywinnerspower.com/)
06:18:22	23006/23006	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2019%20Feb%202024%2011:16:30%20GMT	https://www.messenger.com/login.php?next=https%3A%2F%2Fwww.messenger.com%2Ft%2F100048459707589%2F	C:/My%20Web%20Sites/Lucky2/Lucky2/www.messenger.com/login.e9abf.delayed	(from https://www.luckywinnerspower.com/)
06:18:23	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:18%20GMT	https://telegram.org/robots.txt		(from https://www.luckywinnerspower.com/)
06:18:24	11449/11449	---M--	200	added ('OK')	image/png	etag:%225eb6fd6e-2cb9%22	https://telegram.org/img/t_logo.png	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/img/t_logo.png	(from https://telegram.org/)
06:18:24	1896/1896	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f160181-768%22	https://telegram.org/img/website_icon.svg?4	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/img/website_icona87f.svg	(from https://telegram.org/)
06:18:25	5644/5644	---M--	200	added ('OK')	image/png	etag:%2262616083-160c%22	https://telegram.org/img/apple-touch-icon.png	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/img/apple-touch-icon.png	(from https://telegram.org/)
06:18:26	1043/1043	---M--	200	added ('OK')	image/png	etag:%2262616083-413%22	https://telegram.org/img/favicon-32x32.png	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/img/favicon-32x32.png	(from https://telegram.org/)
06:18:26	535/535	---M--	200	added ('OK')	image/png	etag:%2262616083-217%22	https://telegram.org/img/favicon-16x16.png	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/img/favicon-16x16.png	(from https://telegram.org/)
06:18:26	15086/15086	---M--	200	added ('OK')	image/x-icon	etag:%2262616083-3aee%22	https://telegram.org/img/favicon.ico	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/img/favicon.ico	(from https://telegram.org/)
06:18:26	42523/42523	---MCZ	200	added ('OK')	text/css	etag:W/%225a05e7c6-a61b%22	https://telegram.org/css/bootstrap.min.css?3	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/css/bootstrap.mineccb.css	(from https://telegram.org/)
06:18:36	114867/114867	---MCZ	200	added ('OK')	text/css	etag:W/%2264183c6f-1c0b3%22	https://telegram.org/css/telegram.css?236	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/css/telegram0116.css	(from https://telegram.org/)
06:18:36	19615/19615	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:31%20GMT	https://telegram.org/?setln=en	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index07ff.html	(from https://telegram.org/)
06:18:36	106011/106011	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:31%20GMT	https://telegram.org/faq	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/faq.html	(from https://telegram.org/)
06:18:36	19737/19737	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:31%20GMT	https://telegram.org/?setln=id	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index99eb.html	(from https://telegram.org/)
06:18:36	19738/19738	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:31%20GMT	https://telegram.org/?setln=ms	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index304e.html	(from https://telegram.org/)
06:18:37	19667/19667	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:31%20GMT	https://telegram.org/?setln=de	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexffbd.html	(from https://telegram.org/)
06:18:37	19800/19800	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:32%20GMT	https://telegram.org/?setln=es	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexa14e.html	(from https://telegram.org/)
06:18:37	16040/16040	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:32%20GMT	https://telegram.org/apps	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/apps.html	(from https://telegram.org/)
06:18:40	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:36%20GMT	http://core.telegram.org/mtproto	C:/My%20Web%20Sites/Lucky2/Lucky2/core.telegram.org/mtproto.35.delayed	(from https://telegram.org/)
06:18:41	19885/19885	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:35%20GMT	https://telegram.org/?setln=fr	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index5a86.html	(from https://telegram.org/)
06:18:41	19784/19784	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:36%20GMT	https://telegram.org/?setln=it	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexe8d8.html	(from https://telegram.org/)
06:18:41	19807/19807	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:36%20GMT	https://telegram.org/?setln=nl	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexa919.html	(from https://telegram.org/)
06:18:41	19840/19840	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:36%20GMT	https://telegram.org/?setln=uz	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index947e.html	(from https://telegram.org/)
06:18:41	19861/19861	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:36%20GMT	https://telegram.org/?setln=pl	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexd0e2.html	(from https://telegram.org/)
06:18:41	17887/17887	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:37%20GMT	https://core.telegram.org/mtproto	C:/My%20Web%20Sites/Lucky2/Lucky2/core.telegram.org/mtproto.html	(from https://telegram.org/)
06:18:42	19873/19873	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:37%20GMT	https://telegram.org/?setln=pt-br	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexd3b6.html	(from https://telegram.org/)
06:18:42	19914/19914	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:37%20GMT	https://telegram.org/?setln=tr	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexace4.html	(from https://telegram.org/)
06:18:42	21014/21014	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:37%20GMT	https://telegram.org/?setln=be	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexddc8.html	(from https://telegram.org/)
06:18:42	20905/20905	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:37%20GMT	https://telegram.org/?setln=ru	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index4c6d.html	(from https://telegram.org/)
06:18:42	21023/21023	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:38%20GMT	https://telegram.org/?setln=uk	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index9d90.html	(from https://telegram.org/)
06:18:43	20901/20901	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:38%20GMT	https://telegram.org/blog	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog.html	(from https://telegram.org/)
06:18:43	21310/21310	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:38%20GMT	https://telegram.org/?setln=ar	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index5bec.html	(from https://telegram.org/)
06:18:43	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:38%20GMT	https://telegram.org/blog/new-saved-messages-and-9-more	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog/new-saved-messages-and-9-more	(from https://telegram.org/)
06:18:43	21450/21450	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:38%20GMT	https://telegram.org/?setln=fa	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/index55e9.html	(from https://telegram.org/)
06:18:43	20546/20546	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:38%20GMT	https://telegram.org/?setln=ko	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/indexc1a4.html	(from https://telegram.org/)
06:18:43	37470/37470	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:39%20GMT	https://telegram.org/blog/new-saved-messages-and-9-more/uk?ln=a	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog/new-saved-messages-and-9-more/uk5279.html	(from https://telegram.org/)
06:18:44	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:39%20GMT	https://telegram.org/blog/calls-and-bots	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog/calls-and-bots	(from https://telegram.org/)
06:18:44	22257/22257	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:40%20GMT	https://telegram.org/blog/calls-and-bots/ko?ln=a	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog/calls-and-bots/ko5279.html	(from https://telegram.org/)
06:18:45	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:40%20GMT	https://telegram.org/blog/posts-in-stories-and-more	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog/posts-in-stories-and-more	(from https://telegram.org/)
06:18:45	24859/24859	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:40%20GMT	https://telegram.org/blog/posts-in-stories-and-more/ko?ln=a	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/blog/posts-in-stories-and-more/ko5279.html	(from https://telegram.org/)
06:18:49	5724/5724	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:45%20GMT	https://telegram.org/android	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/android.html	(from https://telegram.org/)
06:18:50	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:45%20GMT	https://telegram.org/dl/ios	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/dl/ios	(from https://telegram.org/)
06:18:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2011:18:48%20GMT	https://itunes.apple.com/app/telegram-messenger/id686449807	C:/My%20Web%20Sites/Lucky2/Lucky2/itunes.apple.com/app/telegram-messenger/id686449807.41.delayed	(from https://telegram.org/)
06:18:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2011:18:51%20GMT	https://apps.apple.com/app/telegram-messenger/id686449807	C:/My%20Web%20Sites/Lucky2/Lucky2/apps.apple.com/app/telegram-messenger/id686449807.42.delayed	(from https://telegram.org/)
06:19:06	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:18:58%20GMT	http://desktop.telegram.org/	C:/My%20Web%20Sites/Lucky2/Lucky2/desktop.telegram.org/index.html	(from https://telegram.org/)
06:19:07	0/0	---M-Z	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2011:19:02%20GMT	http://macos.telegram.org/	C:/My%20Web%20Sites/Lucky2/Lucky2/macos.telegram.org/index.html	(from https://telegram.org/)
06:19:08	654488/654488	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202024%2011:18:54%20GMT	https://apps.apple.com/us/app/telegram-messenger/id686449807	C:/My%20Web%20Sites/Lucky2/Lucky2/apps.apple.com/us/app/telegram-messenger/id686449807.html	(from https://telegram.org/)
06:19:09	300782/300782	---M-Z	200	added ('OK')	image/jpeg	etag:%226a08bbd021bd5b8de232094a04694c028934a4c2%22	https://telegram.org/file/400780400296/1/9NHuUm1khJE.300782/913468ac6a12d3161d	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/file/400780400296/1/9NHuUm1khJE.300782/913468ac6a12d3161d.jpg	(from https://telegram.org/)
06:19:09	11343/11343	---M-Z	200	added ('OK')	image/png	etag:%22183936b397813281d8de1b217deb5c565bde1c5b%22	https://telegram.org/file/464001897/3/f0Go0rLpEwk.11343.png/dd4eeb46cc5efc0688	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/file/464001897/3/f0Go0rLpEwk.11343.png/dd4eeb46cc5efc0688.png	(from https://telegram.org/)
06:19:10	15286/15286	---M-Z	200	added ('OK')	image/png	etag:%2293939a07f86b42b04b779841ba81a1ef4ba2d929%22	https://telegram.org/file/464001737/4/Fn57W9l3xI0.15286.png/d4b936ecc2c939f4fa	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/file/464001737/4/Fn57W9l3xI0.15286.png/d4b936ecc2c939f4fa.png	(from https://telegram.org/)
06:19:10	332063/332063	---M-Z	200	added ('OK')	image/jpeg	etag:%22f5d7dea384954d3f9166dc0c066cd04d006e2573%22	https://telegram.org/file/400780400149/1/BSY3rQYfUhs.332063/6b257c0dc671d7be2c	C:/My%20Web%20Sites/Lucky2/Lucky2/telegram.org/file/400780400149/1/BSY3rQYfUhs.332063/6b257c0dc671d7be2c.jpg	(from https://telegram.org/)
